CustomerID,recency,purchase_cnt,user_total,user_average,item_cnt,average_interval,total_transactions,cancel_frequency,cancel_rate
13899,16,2,389,195,156,14.33,2,0,0
15592,46,1,389,389,354,0,1,0,0
13358,268,1,389,389,284,0,1,0,0
17817,4,3,388,129,67,8.5,3,0,0
14538,64,2,388,194,155,10.61,2,0,0
17035,245,3,388,129,201,2.1,3,1,0.33
17508,280,1,387,387,289,0,1,0,0
13673,18,2,387,194,114,0.22,2,0,0
14114,273,2,387,194,101,4,2,0,0
17595,12,2,387,194,228,0.3,2,0,0
17614,57,1,386,386,235,0,1,0,0
14420,85,2,386,193,333,0.45,2,1,0.5
14779,280,3,386,129,84,1.07,3,0,0
13821,144,2,386,193,153,2,2,0,0
17711,10,2,385,193,246,12.68,2,0,0
13833,159,1,384,384,117,0,1,0,0
15440,54,3,384,128,197,2.51,3,0,0
16204,23,1,384,384,218,0,1,0,0
17205,53,1,384,384,884,0,1,0,0
17189,106,2,384,192,226,4.29,2,0,0
16982,60,1,384,384,182,0,1,0,0
12733,234,1,384,384,137,0,1,0,0
17357,24,2,384,192,152,0,2,0,0
12832,32,2,383,192,195,2.5,2,0,0
12802,183,2,383,192,300,0.13,2,1,0.5
14460,110,4,383,96,869,12.5,4,1,0.25
15424,254,2,383,192,554,0,2,0,0
17250,3,2,382,191,167,4.67,2,0,0
17223,310,2,382,191,109,1.26,2,0,0
12593,108,3,382,127,204,5.79,3,0,0
13873,119,4,382,96,138,8.22,4,1,0.25
13338,154,2,382,191,246,0.15,2,1,0.5
16441,67,2,381,191,173,9.74,2,0,0
15090,308,1,381,381,208,0,1,0,0
13359,59,2,381,191,158,0.18,2,1,0.5
12871,84,2,381,191,200,12.3,2,0,0
17138,275,1,381,381,126,0,1,0,0
14619,239,2,380,190,145,0.29,2,1,0.5
16552,242,2,380,190,219,8.13,2,0,0
13656,164,2,380,190,490,3.58,2,0,0
13589,14,2,380,190,114,8.2,2,0,0
17999,37,2,380,190,219,3.66,2,0,0
17031,11,2,380,190,235,6.81,2,0,0
17239,312,2,380,190,149,2.6,2,1,0.5
12580,246,1,380,380,236,0,1,0,0
14731,47,3,380,127,256,3.73,3,0,0
17936,5,1,380,380,257,0,1,0,0
17878,43,1,379,379,401,0,1,0,0
13954,1,3,379,126,141,2.34,3,1,0.33
16930,26,3,379,126,339,0.81,3,0,0
17438,247,2,378,189,100,0.33,2,1,0.5
15048,65,5,378,76,180,3.2,5,1,0.2
12890,24,1,377,377,256,0,1,0,0
12982,239,2,377,189,278,0.06,2,1,0.5
17489,58,2,377,189,428,5.46,2,0,0
17078,36,2,376,188,782,0,2,0,0
14067,63,2,375,188,361,0.63,2,0,0
12375,2,3,375,125,175,6.33,3,1,0.33
14048,277,2,375,188,274,0.31,2,1,0.5
14079,124,1,375,375,301,0,1,0,0
17492,248,1,375,375,155,0,1,0,0
12579,73,2,375,188,276,0.14,2,1,0.5
14448,9,2,375,188,104,18.63,2,0,0
16147,133,1,375,375,246,0,1,0,0
12873,282,1,374,374,128,0,1,0,0
16239,56,3,373,124,218,6.6,3,1,0.33
15472,113,1,372,372,251,0,1,0,0
16776,60,1,372,372,254,0,1,0,0
12725,371,1,372,372,162,0,1,0,0
12981,29,2,372,186,242,5.42,2,0,0
17375,190,4,372,93,361,2.43,4,1,0.25
15063,213,1,371,371,56,0,1,0,0
15975,84,1,371,371,243,0,1,0,0
14888,207,1,369,369,184,0,1,0,0
12591,317,1,369,369,225,0,1,0,0
16758,65,1,369,369,203,0,1,0,0
15345,35,2,368,184,78,0.45,2,1,0.5
17765,158,3,368,123,143,1.78,3,0,0
16065,365,1,367,367,228,0,1,0,0
18181,24,1,367,367,133,0,1,0,0
13657,10,2,367,184,208,13.57,2,0,0
12639,238,1,366,366,198,0,1,0,0
17432,18,2,366,183,207,0.4,2,0,0
17911,9,1,366,366,223,0,1,0,0
12448,44,1,365,365,240,0,1,0,0
14886,252,1,365,365,160,0,1,0,0
15949,16,2,365,183,284,3,2,0,0
15429,26,3,365,122,369,0.59,3,1,0.33
15343,87,1,365,365,84,0,1,0,0
16202,360,1,365,365,191,0,1,0,0
13300,164,2,365,183,201,0.19,2,1,0.5
12915,148,2,364,182,93,10.62,2,0,0
16485,77,1,364,364,235,0,1,0,0
17330,22,2,364,182,120,8.8,2,0,0
14528,37,1,364,364,278,0,1,0,0
15922,372,2,364,182,136,0,2,1,0.5
18056,288,1,364,364,211,0,1,0,0
16484,173,3,364,121,193,0.67,3,1,0.33
14171,98,1,364,364,167,0,1,0,0
12538,29,1,364,364,191,0,1,0,0
16509,296,1,364,364,64,0,1,0,0
16909,64,2,364,182,434,0.44,2,1,0.5
16903,29,1,363,363,247,0,1,0,0
13856,168,5,363,73,484,2.06,5,2,0.4
14594,7,2,363,182,183,7.16,2,0,0
12493,165,3,363,121,203,1.5,3,1,0.33
17573,29,4,363,91,302,2.52,4,1,0.25
16378,247,3,363,121,267,2.82,3,0,0
14427,50,2,363,182,228,0.81,2,0,0
13844,11,1,362,362,196,0,1,0,0
16769,260,1,362,362,80,0,1,0,0
16052,54,1,362,362,282,0,1,0,0
15025,33,1,362,362,184,0,1,0,0
14950,8,2,361,181,135,0.53,2,1,0.5
13936,171,2,361,181,324,0.31,2,1,0.5
16305,138,1,361,361,256,0,1,0,0
13291,155,1,361,361,233,0,1,0,0
17358,303,2,361,181,190,0.91,2,0,0
16595,61,1,360,360,335,0,1,0,0
13298,1,1,360,360,96,0,1,0,0
13780,7,2,360,180,318,2.91,2,0,0
12908,176,3,360,120,600,68,3,1,0.33
15664,50,2,359,180,141,17.11,2,1,0.5
17948,147,1,359,359,144,0,1,0,0
13228,81,1,358,358,200,0,1,0,0
13976,206,1,358,358,154,0,1,0,0
16823,227,1,358,358,136,0,1,0,0
17025,60,3,358,119,235,39,3,0,0
16971,38,1,357,357,72,0,1,0,0
18040,19,2,357,179,148,12.56,2,0,0
13453,165,2,357,179,134,7.69,2,0,0
14500,88,3,357,119,117,16.67,3,0,0
14537,57,1,356,356,120,0,1,0,0
16372,33,2,356,178,158,0,2,0,0
15247,122,1,356,356,160,0,1,0,0
16689,75,3,355,118,312,0.43,3,1,0.33
17742,113,2,355,178,89,15.64,2,0,0
13173,4,2,354,177,277,8.64,2,0,0
12845,267,4,354,89,204,0.85,4,0,0
13210,93,1,353,353,316,0,1,0,0
15678,52,1,353,353,184,0,1,0,0
12617,29,1,353,353,210,0,1,0,0
18112,12,2,353,177,255,6.16,2,0,0
14804,8,1,353,353,121,0,1,0,0
15789,358,1,351,351,438,0,1,0,0
13332,14,1,351,351,179,0,1,0,0
13740,240,1,351,351,425,0,1,0,0
14333,64,2,351,176,52,0.17,2,1,0.5
13923,53,1,351,351,185,0,1,0,0
12582,238,2,351,176,296,2.58,2,0,0
15870,32,1,351,351,333,0,1,0,0
15901,16,3,350,117,372,1.28,3,0,0
12498,21,3,350,117,156,1.8,3,0,0
13670,75,1,350,350,282,0,1,0,0
13887,204,1,350,350,147,0,1,0,0
13108,372,1,350,350,298,0,1,0,0
13790,4,1,349,349,748,0,1,0,0
12452,16,1,349,349,181,0,1,0,0
15885,93,1,349,349,109,0,1,0,0
13927,74,1,349,349,214,0,1,0,0
15405,189,1,349,349,193,0,1,0,0
17252,116,2,349,175,192,0.81,2,0,0
16159,281,1,348,348,236,0,1,0,0
17668,1,2,348,174,93,2.57,2,0,0
18155,75,4,348,87,258,7.96,4,1,0.25
15334,156,3,348,116,272,0.17,3,0,0
13052,212,1,348,348,222,0,1,0,0
14379,44,2,348,174,292,5.58,2,0,0
13587,31,3,347,116,160,3.1,3,2,0.67
18127,19,3,347,116,187,2.53,3,0,0
12895,42,3,347,116,204,1.91,3,1,0.33
13649,256,2,347,174,139,4.95,2,0,0
15713,143,3,347,116,149,11.68,3,1,0.33
15840,58,3,346,115,394,4.15,3,1,0.33
16423,24,1,346,346,230,0,1,0,0
16858,366,2,346,173,83,0.17,2,1,0.5
14633,266,1,345,345,96,0,1,0,0
17123,161,1,345,345,246,0,1,0,0
12792,256,1,345,345,215,0,1,0,0
13774,81,1,345,345,192,0,1,0,0
16978,77,1,344,344,166,0,1,0,0
15520,1,1,344,344,314,0,1,0,0
15120,129,2,344,172,292,0.19,2,1,0.5
15047,269,1,344,344,222,0,1,0,0
17569,332,1,344,344,159,0,1,0,0
13068,10,2,344,172,200,309,2,0,0
14320,206,3,343,114,239,3.05,3,1,0.33
17795,179,2,343,172,305,1.93,2,0,0
18081,36,3,343,114,195,6.06,3,0,0
18250,301,2,343,172,198,0.43,2,1,0.5
12875,143,2,343,172,2019,219,2,0,0
17835,2,3,342,114,344,0.34,3,0,0
16826,51,1,342,342,158,0,1,0,0
16851,4,3,342,114,271,2.47,3,0,0
14690,44,3,342,114,160,2.1,3,1,0.33
14491,175,2,341,171,139,12.31,2,0,0
15115,18,1,340,340,157,0,1,0,0
13737,200,1,340,340,125,0,1,0,0
17697,236,1,339,339,93,0,1,0,0
16183,67,1,339,339,113,0,1,0,0
13352,7,2,339,170,314,2.08,2,1,0.5
16545,164,1,339,339,78,0,1,0,0
17045,113,3,339,113,106,6.38,3,0,0
15652,91,1,338,338,208,0,1,0,0
16105,248,1,337,337,330,0,1,0,0
15900,23,1,337,337,216,0,1,0,0
13930,57,2,337,169,274,4.88,2,0,0
15942,133,1,337,337,232,0,1,0,0
17736,9,4,337,84,237,4.12,4,1,0.25
13569,17,2,337,169,155,4.55,2,0,0
17973,51,1,337,337,176,0,1,0,0
15619,10,1,336,336,136,0,1,0,0
14196,106,1,336,336,142,0,1,0,0
17384,19,2,336,168,88,14.21,2,0,0
18078,217,2,336,168,145,1.46,2,0,0
14988,211,1,335,335,141,0,1,0,0
15466,85,1,335,335,246,0,1,0,0
12690,205,1,335,335,103,0,1,0,0
17917,45,3,335,112,184,3.47,3,0,0
16063,260,1,335,335,262,0,1,0,0
17221,7,2,334,167,287,0.46,2,0,0
15781,25,4,334,84,178,13.95,4,1,0.25
15918,190,2,334,167,153,2.05,2,0,0
13216,267,1,334,334,297,0,1,0,0
13904,37,2,333,167,332,10.28,2,0,0
16625,274,1,333,333,164,0,1,0,0
13727,28,2,333,167,162,0.21,2,0,0
16850,333,1,332,332,249,0,1,0,0
16177,50,1,332,332,95,0,1,0,0
16803,65,1,332,332,245,0,1,0,0
13062,191,1,332,332,342,0,1,0,0
16274,373,1,332,332,151,0,1,0,0
17862,323,1,331,331,100,0,1,0,0
12891,185,3,331,110,950,53.5,3,0,0
13706,302,1,331,331,189,0,1,0,0
12527,81,3,331,110,233,15.19,3,0,0
15210,225,1,331,331,228,0,1,0,0
16478,25,3,331,110,224,2.44,3,0,0
16030,309,1,331,331,283,0,1,0,0
14517,33,2,330,165,91,6.35,2,0,0
15714,11,2,330,165,186,2,2,0,0
17615,130,3,330,110,140,7,3,0,0
15130,169,1,330,330,197,0,1,0,0
12953,9,1,330,330,84,0,1,0,0
16593,50,3,330,110,116,10.65,3,0,0
13239,261,1,330,330,327,0,1,0,0
13372,89,1,329,329,158,0,1,0,0
15153,31,1,329,329,198,0,1,0,0
16343,16,2,329,165,175,0,2,0,0
14012,277,1,329,329,160,0,1,0,0
17222,65,1,329,329,122,0,1,0,0
13817,29,2,329,165,208,15.33,2,0,0
17914,3,1,329,329,457,0,1,0,0
17154,75,1,329,329,490,0,1,0,0
16318,35,1,328,328,199,0,1,0,0
15314,199,1,328,328,313,0,1,0,0
14024,121,2,328,164,150,0.13,2,0,0
15579,68,2,328,164,117,5.21,2,0,0
13345,276,2,328,164,138,0.5,2,1,0.5
16855,23,2,328,164,164,1.06,2,0,0
16322,1,2,327,164,231,0.97,2,0,0
14870,261,1,327,327,119,0,1,0,0
16366,18,1,327,327,256,0,1,0,0
12844,29,2,326,163,125,1.98,2,0,0
16071,44,1,326,326,180,0,1,0,0
16830,38,1,326,326,264,0,1,0,0
17866,142,2,326,163,173,0,2,1,0.5
17715,200,1,326,326,384,0,1,0,0
14987,15,2,326,163,128,116.33,2,0,0
13801,66,1,325,325,168,0,1,0,0
15213,318,3,325,108,270,0.46,3,1,0.33
15944,276,1,325,325,50,0,1,0,0
12373,311,1,325,325,196,0,1,0,0
16685,61,2,324,162,396,0,2,0,0
18261,43,2,324,162,146,2.6,2,0,0
13351,66,1,324,324,116,0,1,0,0
15675,81,3,324,108,527,9.9,3,0,0
18276,21,3,323,108,184,1.47,3,2,0.67
16627,79,1,323,323,162,0,1,0,0
15921,172,1,323,323,162,0,1,0,0
13955,154,2,323,162,154,4.72,2,0,0
14484,50,1,322,322,210,0,1,0,0
14424,17,1,322,322,48,0,1,0,0
17976,372,1,322,322,93,0,1,0,0
16342,75,4,322,81,157,7.36,4,0,0
14622,184,1,321,321,146,0,1,0,0
14823,180,3,321,107,88,0.19,3,0,0
13497,282,3,321,107,159,4.47,3,1,0.33
16096,264,1,321,321,155,0,1,0,0
15236,298,1,321,321,269,0,1,0,0
12365,291,1,321,321,173,0,1,0,0
16716,266,3,320,107,44,22,3,1,0.33
13091,21,2,320,160,450,0.3,2,1,0.5
13986,17,1,320,320,430,0,1,0,0
16499,360,5,319,64,122,0.14,5,3,0.6
14264,154,3,319,106,66,12,3,1,0.33
16967,189,1,319,319,333,0,1,0,0
17248,120,1,319,319,213,0,1,0,0
17229,96,2,319,160,185,1,2,0,0
12795,18,1,318,318,64,0,1,0,0
12552,39,1,318,318,85,0,1,0,0
17839,42,1,318,318,257,0,1,0,0
18066,75,1,318,318,108,0,1,0,0
17172,78,1,318,318,480,0,1,0,0
15363,241,2,318,159,143,8.19,2,1,0.5
14703,14,1,318,318,183,0,1,0,0
17267,127,2,317,159,158,0,2,0,0
15204,357,1,317,317,258,0,1,0,0
15243,74,1,317,317,185,0,1,0,0
15385,40,1,317,317,161,0,1,0,0
16761,96,1,317,317,341,0,1,0,0
12614,277,1,316,316,76,0,1,0,0
15872,14,2,316,158,187,0,2,0,0
14479,253,2,316,158,117,6.53,2,0,0
13494,311,1,316,316,162,0,1,0,0
15597,29,2,316,158,276,0.23,2,1,0.5
17458,15,1,316,316,170,0,1,0,0
17237,11,2,315,158,105,0.61,2,0,0
16091,154,2,315,158,154,2.53,2,0,0
16473,164,4,315,79,195,9.5,4,1,0.25
15766,64,1,315,315,170,0,1,0,0
14932,365,1,314,314,79,0,1,0,0
15970,303,1,314,314,116,0,1,0,0
13919,53,3,314,105,435,2.27,3,1,0.33
13484,241,1,314,314,44,0,1,0,0
16582,113,1,314,314,164,0,1,0,0
14902,21,2,314,157,209,0.17,2,1,0.5
12532,30,1,314,314,151,0,1,0,0
18117,25,1,314,314,604,0,1,0,0
16193,236,1,314,314,219,0,1,0,0
12888,214,4,314,79,68,6.5,4,2,0.5
14729,373,1,313,313,197,0,1,0,0
14555,57,2,313,157,122,13.56,2,0,0
15318,3,1,313,313,642,0,1,0,0
13845,64,1,313,313,182,0,1,0,0
16739,172,2,313,157,169,0.27,2,1,0.5
17362,239,2,312,156,191,2.06,2,0,0
14327,163,1,312,312,139,0,1,0,0
13642,215,1,312,312,151,0,1,0,0
14142,373,1,312,312,313,0,1,0,0
16450,149,1,312,312,200,0,1,0,0
15326,333,1,312,312,386,0,1,0,0
12834,282,1,312,312,110,0,1,0,0
14951,79,1,312,312,311,0,1,0,0
13990,213,1,311,311,190,0,1,0,0
15185,70,1,311,311,666,0,1,0,0
13897,50,1,311,311,200,0,1,0,0
17854,185,2,311,156,84,2.93,2,0,0
15661,317,2,310,155,236,5.25,2,0,0
15101,8,3,310,103,239,43.75,3,1,0.33
14924,245,1,310,310,64,0,1,0,0
15699,17,1,310,310,113,0,1,0,0
15224,358,3,310,103,150,0.27,3,1,0.33
15010,35,1,309,309,184,0,1,0,0
14847,148,1,309,309,120,0,1,0,0
13699,155,1,309,309,66,0,1,0,0
13787,75,2,309,155,337,9.6,2,0,0
12884,88,1,309,309,43,0,1,0,0
17604,217,2,309,155,169,1.52,2,0,0
14716,43,2,308,154,495,2.1,2,0,0
13529,78,2,308,154,74,8.93,2,0,0
16227,219,2,308,154,88,1,2,1,0.5
13395,185,1,308,308,336,0,1,0,0
14206,239,2,308,154,274,6.05,2,1,0.5
17510,24,1,308,308,214,0,1,0,0
13060,253,1,308,308,123,0,1,0,0
16123,51,1,308,308,170,0,1,0,0
13932,294,1,307,307,72,0,1,0,0
13718,246,2,307,154,173,4.45,2,0,0
15087,281,1,307,307,470,0,1,0,0
17157,7,3,307,102,169,11.93,3,1,0.33
17120,233,1,307,307,120,0,1,0,0
17334,301,3,307,102,314,0.64,3,1,0.33
13142,19,1,307,307,258,0,1,0,0
16668,15,6,307,51,318,14.05,6,0,0
17176,201,1,306,306,170,0,1,0,0
15659,43,1,306,306,111,0,1,0,0
16796,89,1,306,306,186,0,1,0,0
16181,73,1,306,306,152,0,1,0,0
15219,176,1,306,306,45,0,1,0,0
13045,99,1,305,305,221,0,1,0,0
17941,130,1,305,305,252,0,1,0,0
18185,249,1,304,304,183,0,1,0,0
16400,94,1,304,304,172,0,1,0,0
13083,4,2,304,152,187,4.18,2,0,0
17070,114,1,304,304,131,0,1,0,0
16674,54,2,304,152,181,0.47,2,0,0
15163,18,2,304,152,186,6.18,2,0,0
17732,372,1,304,304,93,0,1,0,0
16386,28,2,303,152,205,2.81,2,0,0
16425,302,1,303,303,199,0,1,0,0
14248,318,1,303,303,102,0,1,0,0
17433,88,1,303,303,185,0,1,0,0
15308,270,2,302,151,173,0.15,2,1,0.5
18165,177,1,302,302,254,0,1,0,0
16715,78,1,302,302,642,0,1,0,0
15054,12,2,302,151,198,0.25,2,0,0
16479,10,2,301,151,102,0,2,0,0
15667,39,1,301,301,240,0,1,0,0
15148,10,1,301,301,187,0,1,0,0
14762,263,1,301,301,341,0,1,0,0
15623,141,1,301,301,125,0,1,0,0
16430,57,1,301,301,103,0,1,0,0
17978,365,1,301,301,499,0,1,0,0
12544,29,2,300,150,130,0.33,2,1,0.5
12648,154,1,300,300,159,0,1,0,0
12852,290,2,300,150,145,0.21,2,1,0.5
17793,25,1,300,300,226,0,1,0,0
13863,245,2,300,150,219,0.1,2,1,0.5
15254,127,1,300,300,275,0,1,0,0
13304,351,1,300,300,238,0,1,0,0
12489,336,1,299,299,103,0,1,0,0
13667,149,1,299,299,149,0,1,0,0
18215,89,1,299,299,118,0,1,0,0
15880,369,2,299,150,178,0,2,1,0.5
16104,61,1,298,298,122,0,1,0,0
17678,263,1,298,298,207,0,1,0,0
18220,219,2,298,149,282,2.33,2,1,0.5
13466,100,2,298,149,258,4.88,2,1,0.5
17824,51,1,298,298,408,0,1,0,0
12881,275,1,298,298,21,0,1,0,0
17266,2,3,297,99,153,2,3,0,0
15857,18,1,297,297,308,0,1,0,0
17531,190,1,297,297,136,0,1,0,0
13441,91,1,297,297,204,0,1,0,0
18059,9,4,297,74,253,3.05,4,1,0.25
18053,66,2,297,149,301,0.2,2,1,0.5
13751,288,1,296,296,152,0,1,0,0
13504,64,1,296,296,178,0,1,0,0
12790,192,1,295,295,164,0,1,0,0
16781,365,2,295,148,111,0.39,2,1,0.5
17912,310,6,295,49,182,1.39,6,1,0.17
14954,12,1,295,295,117,0,1,0,0
12350,310,1,294,294,196,0,1,0,0
15732,212,2,294,147,215,12.23,2,0,0
14747,247,2,294,147,82,0.06,2,1,0.5
14339,234,4,294,74,151,0.44,4,3,0.75
17506,70,2,294,147,136,0.33,2,1,0.5
17124,185,1,294,294,129,0,1,0,0
17163,21,2,293,147,66,14,2,0,0
15060,8,4,293,73,256,0,4,0,0
16402,264,2,293,147,146,1.86,2,0,0
12566,72,2,293,147,261,0.72,2,1,0.5
13502,16,3,292,97,264,18,3,0,0
16956,9,2,292,146,112,0.47,2,1,0.5
16721,262,1,292,292,172,0,1,0,0
14985,198,2,292,146,256,1.94,2,0,0
13745,151,2,292,146,486,0.4,2,1,0.5
13449,23,1,292,292,222,0,1,0,0
14656,169,2,291,146,120,1.44,2,0,0
17255,40,2,291,146,227,3.53,2,0,0
13479,198,3,291,97,133,2.33,3,1,0.33
13347,70,1,291,291,204,0,1,0,0
17464,158,1,290,290,220,0,1,0,0
17691,358,2,290,145,134,0.56,2,0,0
17201,53,1,290,290,231,0,1,0,0
13573,50,2,290,145,302,8.42,2,0,0
17551,359,1,290,290,142,0,1,0,0
14784,26,2,290,145,237,21.21,2,0,0
16526,171,1,290,290,106,0,1,0,0
15545,54,2,289,145,162,4,2,0,0
14162,173,2,289,145,142,4.92,2,0,0
16125,367,1,289,289,124,0,1,0,0
17081,25,2,289,145,77,0.32,2,0,0
17501,220,2,289,145,160,0,2,0,0
14549,311,1,289,289,136,0,1,0,0
16808,99,2,288,144,196,7.95,2,0,0
17760,21,2,288,144,239,14.63,2,0,0
16998,149,5,288,58,74,38,5,1,0.2
17977,29,1,288,288,342,0,1,0,0
15396,112,1,288,288,122,0,1,0,0
16432,64,1,287,287,276,0,1,0,0
13760,54,2,287,144,197,3.61,2,0,0
14660,86,2,286,143,228,0.48,2,0,0
17080,22,3,286,95,164,30.75,3,1,0.33
16555,35,2,286,143,175,4.62,2,0,0
14953,25,1,286,286,224,0,1,0,0
16429,106,1,285,285,9,0,1,0,0
13439,255,1,284,284,242,0,1,0,0
13708,271,1,283,283,300,0,1,0,0
17694,141,1,283,283,184,0,1,0,0
13754,151,2,283,142,214,15,2,0,0
13259,61,1,283,283,126,0,1,0,0
17783,72,2,283,142,354,2.65,2,0,0
13177,64,1,282,282,91,0,1,0,0
16557,24,2,282,141,111,11.3,2,0,0
16149,4,2,281,141,308,8.06,2,0,0
16292,117,2,281,141,188,0.22,2,1,0.5
16848,52,1,281,281,182,0,1,0,0
14242,234,2,281,141,123,6.07,2,0,0
17247,15,1,280,280,105,0,1,0,0
14975,57,1,280,280,380,0,1,0,0
15556,24,1,280,280,236,0,1,0,0
16297,249,3,279,93,181,0.86,3,2,0.67
14480,11,1,279,279,143,0,1,0,0
12515,353,1,279,279,128,0,1,0,0
14850,311,2,278,139,285,2.67,2,1,0.5
14908,74,1,278,278,132,0,1,0,0
12519,63,1,277,277,172,0,1,0,0
13272,31,2,277,139,96,4.14,2,0,0
15279,354,2,277,139,185,0.5,2,1,0.5
15355,29,2,277,139,45,1.77,2,0,0
13606,29,3,277,92,276,7.23,3,0,0
13803,255,1,277,277,121,0,1,0,0
16810,192,2,276,138,112,11.2,2,1,0.5
13544,39,2,276,138,112,2.6,2,0,0
12750,128,1,276,276,137,0,1,0,0
14947,72,2,276,138,178,4.83,2,0,0
14512,187,2,275,138,122,2,2,0,0
18190,192,3,275,92,139,9.13,3,1,0.33
16313,3,2,274,137,165,3.07,2,0,0
13917,49,2,272,136,228,8.29,2,0,0
14819,64,2,272,136,109,10.58,2,0,0
17498,75,1,272,272,394,0,1,0,0
16883,187,2,272,136,103,5.11,2,0,0
13085,157,3,272,91,108,4.89,3,1,0.33
14816,197,1,272,272,5,0,1,0,0
17254,4,2,271,136,251,0.09,2,0,0
13058,24,3,271,90,52,18,3,0,0
17496,358,1,271,271,79,0,1,0,0
17011,30,1,271,271,186,0,1,0,0
16648,38,2,271,136,269,0.2,2,1,0.5
15774,68,1,271,271,87,0,1,0,0
14520,1,2,271,136,146,96.33,2,0,0
17767,15,1,271,271,128,0,1,0,0
17251,362,1,270,270,108,0,1,0,0
13242,112,3,270,90,130,8.42,3,0,0
17094,318,2,270,135,148,0.29,2,1,0.5
15609,182,2,270,135,145,0.06,2,1,0.5
13533,182,3,269,90,202,1.14,3,0,0
12623,276,1,269,269,189,0,1,0,0
14727,274,1,269,269,62,0,1,0,0
14508,22,2,268,134,129,1.24,2,0,0
17550,197,3,267,89,86,1.1,3,0,0
13837,211,2,267,134,182,6.18,2,0,0
17786,85,2,267,134,195,3.45,2,0,0
15408,264,1,267,267,106,0,1,0,0
14863,29,1,267,267,132,0,1,0,0
15320,44,1,267,267,326,0,1,0,0
15517,233,1,267,267,293,0,1,0,0
16451,87,1,267,267,120,0,1,0,0
12962,7,2,266,133,129,7.07,2,0,0
15119,245,1,266,266,88,0,1,0,0
17636,8,2,266,133,176,0.43,2,1,0.5
16217,235,3,266,89,77,2.71,3,1,0.33
14068,320,1,266,266,73,0,1,0,0
17430,32,2,266,133,190,25.54,2,0,0
14423,218,1,265,265,120,0,1,0,0
15912,178,2,265,133,185,3,2,0,0
17968,373,1,265,265,151,0,1,0,0
18108,248,2,265,133,82,0.28,2,1,0.5
13973,287,1,265,265,109,0,1,0,0
17403,36,1,264,264,111,0,1,0,0
12715,106,1,263,263,190,0,1,0,0
17708,187,2,263,132,90,4.15,2,0,0
16413,56,1,262,262,148,0,1,0,0
16936,25,1,262,262,171,0,1,0,0
13189,18,2,261,131,842,3.43,2,0,0
14053,124,2,260,130,215,11.67,2,0,0
15107,311,8,260,33,162,3.41,8,2,0.25
14350,270,2,259,130,166,0.15,2,1,0.5
13127,77,1,259,259,127,0,1,0,0
14452,10,2,259,130,116,1.41,2,0,0
15577,151,3,259,86,89,4.05,3,0,0
14915,85,3,259,86,105,15.92,3,1,0.33
15143,225,1,259,259,150,0,1,0,0
14149,212,3,259,86,129,0.21,3,2,0.67
13277,15,4,258,65,176,16.57,4,0,0
15014,43,2,258,129,149,4.16,2,0,0
13227,201,1,258,258,99,0,1,0,0
15894,253,2,258,129,163,3.29,2,0,0
12703,64,2,257,129,160,0.35,2,1,0.5
13626,252,1,257,257,209,0,1,0,0
13806,63,1,256,256,56,0,1,0,0
17385,14,1,256,256,197,0,1,0,0
17896,23,1,256,256,288,0,1,0,0
15277,46,1,256,256,205,0,1,0,0
16447,135,1,256,256,221,0,1,0,0
16727,364,1,256,256,167,0,1,0,0
14761,58,2,256,128,118,27.6,2,0,0
16226,203,3,255,85,192,4.43,3,0,0
13121,269,2,255,128,227,0,2,1,0.5
14881,19,1,255,255,316,0,1,0,0
15261,135,1,255,255,270,0,1,0,0
13343,172,2,254,127,125,0.2,2,1,0.5
15689,119,2,254,127,84,30.13,2,0,0
14765,29,3,254,85,135,3.84,3,0,0
15019,266,1,253,253,150,0,1,0,0
15759,218,3,253,84,60,23.17,3,0,0
12829,322,3,253,84,375,3.36,3,1,0.33
15035,89,1,253,253,245,0,1,0,0
15346,332,1,252,252,144,0,1,0,0
16836,39,2,252,126,165,7.6,2,0,0
17155,17,2,252,126,242,8.42,2,0,0
13645,120,1,252,252,158,0,1,0,0
13711,218,2,252,126,140,0,2,0,0
16976,267,1,252,252,88,0,1,0,0
13404,1,2,252,126,111,21.1,2,0,0
13512,260,1,251,251,143,0,1,0,0
14764,43,2,251,126,175,0.33,2,1,0.5
15510,330,1,250,250,2,0,1,0,0
17303,361,1,250,250,144,0,1,0,0
16596,15,2,250,125,97,31.82,2,0,0
17190,58,3,250,83,160,7.79,3,1,0.33
12785,2,2,250,125,126,27.77,2,1,0.5
17456,365,1,250,250,222,0,1,0,0
13207,15,2,250,125,130,19.29,2,0,0
13061,72,1,249,249,107,0,1,0,0
16510,372,1,248,248,92,0,1,0,0
13592,35,4,248,62,84,15.2,4,0,0
15097,4,1,248,248,170,0,1,0,0
14658,5,2,247,124,47,3.96,2,0,0
17278,241,1,246,246,179,0,1,0,0
16778,74,2,246,123,194,13.27,2,0,0
16024,12,1,246,246,377,0,1,0,0
15783,10,1,246,246,212,0,1,0,0
15118,134,1,245,245,1440,0,1,0,0
17771,56,2,245,123,283,5.12,2,0,0
18270,38,3,245,82,98,20.64,3,1,0.33
15634,17,1,244,244,99,0,1,0,0
16528,3,1,244,244,171,0,1,0,0
13886,71,1,244,244,126,0,1,0,0
13103,39,1,244,244,82,0,1,0,0
16048,85,3,244,81,143,35.88,3,1,0.33
16793,57,1,244,244,146,0,1,0,0
17892,56,3,244,81,109,3.67,3,0,0
17925,372,1,244,244,72,0,1,0,0
